Unnamed: 0,index,site_store,b2b_b2c,channel_id,region,city_level,store_concept,trade_term,area_range,store_type,urbanization,branch_area,address_2,address_3,showroom_area,warehouse_area,start_month,start_year,end_month,end_year,note,customer_id,customer_name
1243,1243,60000343,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3e09a89d2b7e658713270c2347513,Closed,,,11,2010,Closed,Closed,,b894c0a0f,customer0
1244,1244,60000344,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,bdc12039a82bf499d65686f5b8261,Closed,,,11,2010,Closed,Closed,,ce41bfa57,customer0
1245,1245,60000345,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,15977cfe20ab8ede30296df8fb435,Closed,,,11,2010,Closed,Closed,,3cf355727,customer1543
1246,1246,60000346,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,1c73608d1a91447e5eae93e2cf387d,Closed,,,11,2010,7,2021,,9035888c7,customer427
1247,1247,60000347,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,2ff104f7cc76cf72e3a0b6c547b45,Closed,,,11,2010,Closed,Closed,,d0a9242c5,customer0
1248,1248,60000348,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3359eea5d486ecc965e3b8ecb2b2df,Closed,,,11,2010,Closed,Closed,,6cc23becb,customer325
1249,1249,60000349,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3a2b77335186372de18425c4897c7,Closed,,,11,2010,Closed,Closed,,0ca5bd454,customer1832
1250,1250,60000350,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,273b5109533657ee1937dc282f24b,Closed,,,11,2010,Closed,Closed,,737b09314,customer0
1251,1251,60000351,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,2e0e338a5c5773f17cc225e155ca91,Closed,,,11,2010,Closed,Closed,,bcedbdd9b,customer0
1252,1252,60000352,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,bf03f0e373da8c910fb3a9b75c6b,Closed,,,11,2010,Closed,Closed,,6ba3c0274,customer0
1253,1253,60000353,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,65cf7dee8b0640b2cf8d40b07e85f1,Closed,,,11,2010,Closed,Closed,,fb9016b90,customer713
1254,1254,60000355,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,325676c1e6433bdfc63a00a5b8795,Closed,,,11,2010,Closed,Closed,,37eac0dd6,customer0
1255,1255,60000356,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,7693c2e62a807768b09fc05cf3eab,Closed,,,11,2010,Closed,Closed,,7e8d4dd7f,customer5
1256,1256,60000357,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,2888b63239dfab49c7fe584d70bab,Closed,,,11,2010,Closed,Closed,,72bf2f3e3,customer326
1257,1257,60000358,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,7fba9aa5fe342a33f98b679f34e6f,Closed,,,11,2010,Closed,Closed,,a4051a5ee,customer5
1258,1258,60000359,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,36e8eca66ca57e84c430a7dc15ddd9,Closed,,,11,2010,Closed,Closed,,fd0279ae8,customer129
1259,1259,60000360,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3ceb796aa40efb377f568887a252f5,Closed,,,11,2010,Closed,Closed,,b70668314,customer5
1260,1260,60000361,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,407c48785dada6ee7593ec013c254b,Closed,,,11,2010,Closed,Closed,,c39294db7,customer409
1261,1261,60000362,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,2213e0bf0fd0ea9da1f31bb00e8b1,Closed,,,11,2010,Closed,Closed,,8bf05d27a,customer0
1262,1262,60000363,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,1b90d9448473717099fdda1b978d5,Closed,,,11,2010,Closed,Closed,,99b33b162,customer470
1263,1263,60000364,B2B,TGPP,KVMN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,b82c8b96d7ad63bc1ab0e748fc3f5,Closed,,,11,2010,Closed,Closed,,13b485126,customer0
1264,1264,60000365,B2B,TGPP,KVMN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,79ad80144bf0e9a310c93ebbf29f67,Closed,,,11,2010,Closed,Closed,,5e24d87f2,customer869
1265,1265,60000366,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,4d6874b341b6b2e3ea68d73e3a0565,Closed,,,11,2010,Closed,Closed,,c1e9f974a,customer5
1266,1266,60000369,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,fb9d343a5b97c183713ff7920a1e1,Closed,,,11,2010,Closed,Closed,,d93c5fa87,customer1292
1267,1267,60000370,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,8f489682d71531564ddf7eade15b,Closed,,,11,2010,Closed,Closed,,3be9a6fe2,customer0
1268,1268,60000371,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,15df2f48f1a0ee16226a45ef55d15,Closed,,,11,2010,Closed,Closed,,65bbd8033,customer5
1269,1269,60000372,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,47b8b82a71b032b7698ae649270df,Closed,,,11,2010,Closed,Closed,,eba4754d8,customer5
1270,1270,60000373,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,f59411e53f74d1fb3e5da6eaad83f,Closed,,,11,2010,Closed,Closed,,91a77d3cf,customer0
1271,1271,60000374,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,14d6803c0854a3175584d051843c5f,Closed,,,11,2010,Closed,Closed,,3aaa63afb,customer0
1272,1272,60000375,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,b5b568383d2c073db8cec9a13c033,Closed,,,11,2010,Closed,Closed,,edd299f83,customer0
1273,1273,60000376,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,195a6b0a0c6367f99e4b762b4db7,Closed,,,11,2010,Closed,Closed,,fa6015dd8,customer469
1274,1274,60000379,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,5a3e9fdab78a3336dd5b167f8bef9d,Closed,,,11,2010,Closed,Closed,,9d30cfd4b,customer0
1275,1275,60000380,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,940f01322a229d0bc38056a6705993,Closed,,,11,2010,Closed,Closed,,adf64df6e,customer0
1276,1276,60000382,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,28e5c330ffad54fe660881d1fefcfb,Closed,,,11,2010,Closed,Closed,,259137bbf,customer0
1277,1277,60000383,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3936b0d4884b1c0f2ccb235c346b51,Closed,,,11,2010,Closed,Closed,,515b40d61,customer0
1278,1278,60000384,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,249f536d2c3f20cc42e842ec553bf,Closed,,,11,2010,Closed,Closed,,b1527dbad,customer5
1279,1279,60000385,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,232c3fa52ed8e7b128d01a52c3baf,Closed,,,11,2010,Closed,Closed,,527a254dc,customer5
1280,1280,60000386,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,a3e0f4e6afb84c446e1b598f98b1,Closed,,,11,2010,Closed,Closed,,707ae0708,customer0
1281,1281,60000387,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,c5c6736f2ea72d15f3feca84045e3,Closed,,,11,2010,Closed,Closed,,3682a6579,customer5
1282,1282,60000388,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,73962f0f27bae4a7578fc8e8251ee7,Closed,,,11,2010,Closed,Closed,,fdbb1860c,customer5
1283,1283,60000389,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3f01f2e0496e2b426bf865eabc4403,Closed,,,11,2010,Closed,Closed,,002d2c2d0,customer0
1284,1284,60000390,B2B,TGPP,KVMN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,7652b321042be6e74871655047b8f,Closed,,,11,2010,Closed,Closed,,4fd079ff5,customer1418
1285,1285,60000393,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,139d63ee7d1b94a2a289bbb2c7bfd,Closed,,,11,2010,Closed,Closed,,56afc524f,customer1116
1286,1286,60000394,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,177e37a11846136435f7bd2ac9c9,Closed,,,11,2010,Closed,Closed,,ab2206286,customer0
1287,1287,60000396,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,7bbbe6fff9bd27784d350425d1ed,Closed,,,11,2010,Closed,Closed,,9283188d1,customer0
1288,1288,60000397,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,1cfd9758c1ff71a39439e68da7add,Closed,,,11,2010,Closed,Closed,,5112417b0,customer5
1289,1289,60000398,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,4d66c9fe7a3d92f52474f1ef9bbf,Closed,,,11,2010,Closed,Closed,,05172736a,customer0
1290,1290,60000399,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,e09c891074f2e52754238e94effdb,Closed,,,11,2010,Closed,Closed,,81cad0b28,customer1099
1291,1291,60000400,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,34765d47a49f49545525ae8c706bf,Closed,,,11,2010,7,2021,,dad1fafbf,customer1166
1292,1292,60000401,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,f15e194cc10bcfb8a5687f504e0583,Closed,,,11,2010,Closed,Closed,,ce49d6846,customer0
1293,1293,60000402,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,1c41ba9a661ce3c624b9e8f20555d,Closed,,,11,2010,Closed,Closed,,413a8fa18,customer185
1294,1294,60000405,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,32d4f9bc1e2713cd96c5b1d9ab0869,Closed,,,11,2010,Closed,Closed,,f4d8fdeed,customer1171
1295,1295,60000408,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,265abbab20b37348c6406f8c30de9,Closed,,,11,2010,Closed,Closed,,192e50d0e,customer0
1296,1296,60000409,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,7e7be34f08dd28685dc05bebabe4b,Closed,,,11,2010,Closed,Closed,,455b8d7e4,customer5
1297,1297,60000410,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,609821ce5484e3a47052753dd6a669,Closed,,,11,2010,Closed,Closed,,48d63cdbe,customer0
1298,1298,60000415,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,69cab32227ac635364fc4c06e6dc19,Closed,,,11,2010,Closed,Closed,,3328c5051,customer941
1299,1299,60000416,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,120121eb413d57a713c2ca3a476623,Closed,,,11,2010,Closed,Closed,,719a1a6e6,customer608
1300,1300,60000417,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,b1548e83a10f9c695a5671726500cf,Closed,,,11,2010,Closed,Closed,,4d5e81673,customer1638
1301,1301,60000421,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,2aa241a095058b07ffbaa5d4a3be81,Closed,,,11,2010,Closed,Closed,,3d4077c59,customer361
1302,1302,60000422,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,207f59681d108d8f8ac97a91b25d,Closed,,,11,2010,Closed,Closed,,b225cc847,customer0
1303,1303,60000423,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,64db913dd625bd6d65c4a5ed661d5,Closed,,,11,2010,Closed,Closed,,a87dc5266,customer0
1304,1304,60000426,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,1098c1b66cbf7614e885f9ad3f9f5,Closed,,,11,2010,Closed,Closed,,41fa3442e,customer5
1305,1305,60000428,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,6741417bbc533b9251a7d7c65d3b7,Closed,,,11,2010,Closed,Closed,,0ca132033,customer0
1306,1306,60000429,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,dc7923b9f0aa4124ae42630d01985,Closed,,,11,2010,Closed,Closed,,9a681f9d3,customer0
1307,1307,60000430,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,650ccba10ffb818b34300b12f3d019,Closed,,,11,2010,Closed,Closed,,db3534386,customer617
1308,1308,60000431,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,62dd401d25d93bbc78b05893091,Closed,,,11,2010,7,2021,,620807955,customer921
1309,1309,60000432,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,1f1633bcf12784a480f67f66d7979,Closed,,,11,2010,Closed,Closed,,8dd3a5668,customer0
1310,1310,60000433,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,36a94ff9d76267d08a508fbb72e61,Closed,,,11,2010,Closed,Closed,,f4e8a2655,customer0
1311,1311,60000434,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,6435eae1d39899b1b41eaa1b88d981,Closed,,,11,2010,Closed,Closed,,21eaaa507,customer0
1312,1312,60000436,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,8871769a7bfa2e3e18f1ad0660a19,Closed,,,11,2010,Closed,Closed,,b078db959,customer0
1313,1313,60000439,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,918cafbaebd4c8c6af76d0e191a9,Closed,,,11,2010,Closed,Closed,,d88921edf,customer0
1314,1314,60000441,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,8bd19b9e638a3cd79716a6f12c403,Closed,,,11,2010,Closed,Closed,,0741fcdd8,customer0
1315,1315,60000442,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,aca87eea41fac46dca9ec37301d13,Closed,,,11,2010,Closed,Closed,,909aa6674,customer0
1316,1316,60000443,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,16a777e5907176ec9d2cf03b32a2e9,Closed,,,11,2010,Closed,Closed,,429653de7,customer0
1317,1317,60000445,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,8411e7ee9586d47fd982f20189e1,Closed,,,11,2010,Closed,Closed,,ae51204ca,customer0
1318,1318,60000446,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,17be5a09ea2e84dc54b783aa0c6565,Closed,,,11,2010,Closed,Closed,,db3876de3,customer0
1319,1319,60000448,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,a35a65441241990831f96279c27fbb,Closed,,,11,2010,Closed,Closed,,11c5e8381,customer0
1320,1320,60000449,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,10f1953acfbce12177be5a2c62f3bf,Closed,,,11,2010,Closed,Closed,,43d0923f8,customer1291
1321,1321,60000452,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,1f3a332dab1236e744d22dd4bdd7e7,Closed,,,11,2010,Closed,Closed,,98a93b9c7,customer1771
1322,1322,60000454,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,7e9d6914d7b7b0714de51af9750bd,Closed,,,11,2010,Closed,Closed,,497deb483,customer0
1323,1323,60000455,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,180efa40e073d4239f834bbb1d4941,Closed,,,11,2010,Closed,Closed,,75e0c3d5e,customer362
1324,1324,60000456,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,4ff4447d5fb4b7d673ee4e75623a9,Closed,,,11,2010,Closed,Closed,,b08a38569,customer5
1325,1325,60000457,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,2a6bd83e57463168751eb385db4adf,Closed,,,11,2010,Closed,Closed,,cfd11514f,customer5
1326,1326,60000459,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,9887469197e7ef679038da9901aa5,Closed,,,11,2010,Closed,Closed,,79c73f41d,customer0
1327,1327,60000461,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3fc64084a5f1d1b22f4af1914ee67,Closed,,,11,2010,Closed,Closed,,0405f6522,customer789
1328,1328,60000462,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,a4f1ee69a30448036f915004a8fff,Closed,,,11,2010,Closed,Closed,,72c7df271,customer0
1329,1329,60000463,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,154d8bcac9aa7d1de1cd2f460f4191,Closed,,,11,2010,Closed,Closed,,3377b765b,customer0
1330,1330,60000464,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,13cf618b71e3ec2136a3e316b09b3,Closed,,,11,2010,Closed,Closed,,8ac863814,customer328
1331,1331,60000465,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,b378c8207b4225a58c7ea0c373f27,Closed,,,11,2010,Closed,Closed,,ecf7a2e67,customer5
1332,1332,60000468,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,dae47ed116b3f074ecd2406145b0b,Closed,,,11,2010,Closed,Closed,,ad0d69dc0,customer5
1333,1333,60000472,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,432d52d9683967595e316a4d76fbf,Closed,,,11,2010,Closed,Closed,,0fa303459,customer0
1334,1334,60000475,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,108679b37a3b0ce318ecc55b0b6bb,Closed,,,11,2010,Closed,Closed,,9c88559d2,customer0
1335,1335,60000476,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,195b26fae993edccf45931eb9ad3f,Closed,,,11,2010,Closed,Closed,,5246375ae,customer0
1336,1336,60000477,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,40883e0bcd36dfb44fc72a45ce961,Closed,,,11,2010,Closed,Closed,,fadda77cf,customer5
1337,1337,60000478,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,6a617be94de9eb2fd1812b0db6d56b,Closed,,,11,2010,Closed,Closed,,53e8c0157,customer600
1338,1338,60000479,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,b33eb1213e32f2ac77c95cd1782c9,Closed,,,11,2010,Closed,Closed,,fb1b34767,customer0
1339,1339,60000480,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,adee520f6297f2d6eb9876bb06b05,Closed,,,11,2010,Closed,Closed,,f21e9b3f8,customer0
1340,1340,60000484,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,1c9d5827f55835db2eda2d67f9cc7,Closed,,,11,2010,Closed,Closed,,20cc30a87,customer1049
1341,1341,60000485,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,14b2febc1fff23b6fc01554707f9,Closed,,,11,2010,Closed,Closed,,b74458a75,customer5
1342,1342,60000487,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,1c2e2762cc38d4728dd18951420b83,Closed,,,11,2010,Closed,Closed,,9b2ff2648,customer1311
1343,1343,60000488,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,237e15d58acf2eb93f7ad5daff1ff,Closed,,,11,2010,Closed,Closed,,66b25d244,customer0
1344,1344,60000489,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,1b0693c7ceaa1cf32522ffacc936d,Closed,,,11,2010,Closed,Closed,,0e6ddca81,customer0
1345,1345,60000490,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,144eab8a8300a5fa90e3804e72cf7,Closed,,,11,2010,Closed,Closed,,fd787aae6,customer5
1346,1346,60000491,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,146f0fd923ff16bc23e68789076fa3,Closed,,,11,2010,Closed,Closed,,341b27830,customer0
1347,1347,60000492,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3f693a4943111942613f1bf777ad7,Closed,,,11,2010,Closed,Closed,,0ebc36287,customer32
1348,1348,60000493,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,295c32596e9d0a376aedae912cc275,Closed,,,11,2010,Closed,Closed,,e223b3341,customer0
1349,1349,60000494,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,56cfcff3f3d0653080400ed92bd075,Closed,,,11,2010,Closed,Closed,,67d10bc85,customer0
1350,1350,60000496,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,b999b1a38439f9525aa2c29f9e8dc9,Closed,,,11,2010,Closed,Closed,,98e21e7f3,customer0
1351,1351,60000497,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,fc41b8805f3bdb8e44297812db549,Closed,,,11,2010,Closed,Closed,,17bb8e942,customer0
1352,1352,60000498,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3d6b50a0c08b4bdcf5e5b07d3e06b,Closed,,,11,2010,Closed,Closed,,90b8f3b24,customer0
1353,1353,60000502,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,2eff76a2c0e1baae2ae178b42e92b,Closed,,,11,2010,Closed,Closed,,1cd58b4be,customer0
1354,1354,60000505,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,2001e6be0cd7fda6d0a9d71ed707,Closed,,,11,2010,Closed,Closed,,de3a94cb7,customer5
1355,1355,60000507,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,282f6a3ba3340074074c68893aa7f,Closed,,,11,2010,Closed,Closed,,ec683b4cb,customer5
1356,1356,60000508,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,faba6e943011dc98f8e278f289068d,Closed,,,11,2010,Closed,Closed,,ed382577c,customer0
1357,1357,60000509,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,621c76c2ead8cb8bcc9fce5dc5dbf,Closed,,,11,2010,Closed,Closed,,990613feb,customer0
1358,1358,60000510,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,87dcac480bffbce04af03b8efb91,Closed,,,11,2010,Closed,Closed,,0a265d005,customer0
1359,1359,60000511,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,62b18c62601496a1d881ff6b48971,Closed,,,11,2010,Closed,Closed,,1dfb72d55,customer1379
1360,1360,60000512,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,70b144d848a351246c611183cf00b,Closed,,,11,2010,Closed,Closed,,f878c9598,customer0
