Unnamed: 0,index,site_store,b2b_b2c,channel_id,region,city_level,store_concept,trade_term,area_range,store_type,urbanization,branch_area,address_2,address_3,showroom_area,warehouse_area,start_month,start_year,end_month,end_year,note,customer_id,customer_name
1363,1363,60000515,B2B,TGPP,KVMN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3cf154a49d964697463a5d33b6722b,Closed,,,11,2010,Closed,Closed,,aba6dce0f,customer897
1364,1364,60000517,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3f201bd36d355978a2228a6442b5b,Closed,,,11,2010,Closed,Closed,,bd297f2cc,customer0
1365,1365,60000519,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,15681dcc9d1193932a717ba240277,Closed,,,11,2010,Closed,Closed,,125296137,customer1094
1366,1366,60000520,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,231c4c7379fc91bd76e0831940b0e5,Closed,,,11,2010,Closed,Closed,,d80cc274e,customer0
1367,1367,60000521,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,101cfc2185faa6258feca7dbaa8db,Closed,,,11,2010,7,2021,,5bd1c5cbf,customer1165
1368,1368,60000522,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,825a6f6b6a7abe5e54d1401f34bba1,Closed,,,11,2010,Closed,Closed,,57350daba,customer1928
1369,1369,60000523,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,598f26c0d2d79b8ad78c08edab7e9,Closed,,,11,2010,Closed,Closed,,2409fccf8,customer0
1370,1370,60000524,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,52a9610264050b221f3bf1052db1,Closed,,,11,2010,Closed,Closed,,4a88314d9,customer5
1371,1371,60000525,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,605c7bff5562c04fcb82dca4c92713,Closed,,,11,2010,Closed,Closed,,d3b7f41ab,customer0
1372,1372,60000528,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,9edc8066b21d740175cab987a091,Closed,,,11,2010,Closed,Closed,,db7105518,customer0
1373,1373,60000529,B2B,TGPP,KVMN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,7c5aa2e3d3567318db90110d6e9053,Closed,,,11,2010,Closed,Closed,,b31ce50b9,customer5
1374,1374,60000530,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,298fffc2d8a787bdc6002f7df30041,Closed,,,11,2010,Closed,Closed,,d45dd36c5,customer0
1375,1375,60000531,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,48ba3de72bd2f345e664a048619a05,Closed,,,11,2010,Closed,Closed,,f7bc1abd9,customer5
1376,1376,60000532,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,ae091bc1f422c900a24ffa9aebd26d,Closed,,,11,2010,Closed,Closed,,b5da66861,customer812
1377,1377,60000605,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,bab0516f46bddc259740742e66e2dd,Closed,,,11,2010,Closed,Closed,,712561662,customer5
1378,1378,60000607,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,636208745081de5b4165a7a7a91f,Closed,,,11,2010,Closed,Closed,,6f385b6a6,customer290
1379,1379,60000609,B2B,TGPP,KVMN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,2a0b17682579254bd20d0aee68c11,Closed,,,11,2010,Closed,Closed,,4dc6b3f4b,customer0
1380,1380,60000610,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,345adc246a31da48e8c7b763a199bd,Closed,,,11,2010,Closed,Closed,,7c53c9e94,customer5
1381,1381,60000611,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,1180e2f0f4509ee299616c23f98699,Closed,,,11,2010,Closed,Closed,,d1506fb93,customer23
1382,1382,60000612,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,c53033e6986fe59220eb17a731e37,Closed,,,11,2010,Closed,Closed,,39b8cfd54,customer0
1383,1383,60000613,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,feb7051b38333047ef2e40d56eeed,Closed,,,11,2010,Closed,Closed,,0c1f1d98c,customer0
1384,1384,60000614,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3223306b298827338133dbddc64c05,Closed,,,11,2010,Closed,Closed,,518977f86,customer1144
1385,1385,60000615,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,364e7a42f1ce103cfeda4d883b56f,Closed,,,11,2010,Closed,Closed,,c89cfab91,customer0
1386,1386,60000616,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,dccaddcaf0a4180f4194fb026e8a0f,Closed,,,11,2010,Closed,Closed,,002771037,customer0
1387,1387,60000618,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,5dfbaf39484757e4f7ff404ad629af,Closed,,,11,2010,Closed,Closed,,ce7599f4c,customer674
1388,1388,60000619,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,8b66c802c90712546a9c5de4a8cf,Closed,,,11,2010,Closed,Closed,,249c86351,customer0
1389,1389,60000620,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,8ec0f8e180402300c2c4e7e0b704b,Closed,,,11,2010,Closed,Closed,,d91a3c7f4,customer1471
1390,1390,60000621,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,3f549483e925c51fc1f0254468fb5,Closed,,,11,2010,Closed,Closed,,c0a2f7923,customer5
1391,1391,60000622,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,328cb06955bf52d29c765db45df81,Closed,,,11,2010,Closed,Closed,,e97f2acdf,customer0
1392,1392,60000641,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,f0b23b62f63f97be0fbcd99f85e205,Closed,,,11,2010,Closed,Closed,,07cae83d1,customer1556
1393,1393,60000642,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,8379c2f4908f821bdd45da1563dcb,Closed,,,11,2010,Closed,Closed,,7d86f8828,customer452
1394,1394,60000646,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,e52b8aa82b58ac06c67907c41eef1,Closed,,,11,2010,Closed,Closed,,80367d126,customer10
1395,1395,60000654,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,457c0eb05f987279d58c96490ff6f,Closed,,,11,2010,Closed,Closed,,897d57e8d,customer10
1396,1396,60000655,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,3c8626210c7f2eb89a8ce282835ab,Closed,,,11,2010,Closed,Closed,,6cd252d4d,customer13
1397,1397,60000656,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,cbf6d4d605bb7300e8f814e5e00b,Closed,,,11,2010,Closed,Closed,,322865f3a,customer13
1398,1398,60000658,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,a6f97332b1469fdba5823a4165521f,Closed,,,11,2010,Closed,Closed,,1f5bdc058,customer10
1399,1399,60000659,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,46e5a4802a9acbd3a26565df30f47f,Closed,,,11,2010,Closed,Closed,,f4d1f8785,customer7
1400,1400,60000660,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,11a6bdb2e0c2cb6705ff82a828097,Closed,,,11,2010,Closed,Closed,,8b6ba9ac2,customer13
1401,1401,60000662,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,7615848bce740f9aa85a9249a8bef,Closed,,,11,2010,Closed,Closed,,5a0ae19a7,customer13
1402,1402,60000664,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,175192591ec97c836c05a1aafcffd,Closed,,,11,2010,Closed,Closed,,6709ef2f5,customer13
1403,1403,60000665,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,45cb4d04f43d717f94d384aacd1ed,Closed,,,11,2010,Closed,Closed,,a744ae954,customer10
1404,1404,60000666,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,75ef1fa6e84670309898bec1f0b1f,Closed,,,11,2010,Closed,Closed,,2ec4ff50e,customer7
1405,1405,60000668,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,1b9bca217173543103845847409ad1,Closed,,,11,2010,Closed,Closed,,ec6ad0014,customer13
1406,1406,60000669,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,21311dcad7c9361855613713deb0b,Closed,,,11,2010,Closed,Closed,,7f083d2d8,customer10
1407,1407,60000673,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,31ab21f8249ca78a61ec842b613d23,Closed,,,11,2010,Closed,Closed,,3ef302eff,customer7
1408,1408,60000675,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,1799bbf45263755d8ce40e43446aeb,Closed,,,11,2010,Closed,Closed,,0a9877d42,customer10
1409,1409,60000677,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,2c69df584ebaf474a1c65e1453da1,Closed,,,11,2010,Closed,Closed,,8a47cc0f4,customer7
1410,1410,60000679,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,c553c68c0f0b66c03a77018764247,Closed,,,11,2010,Closed,Closed,,bea247993,customer10
1411,1411,60000682,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,69d1c21c7d537e6c754b64ac1b4317,Closed,,,11,2010,Closed,Closed,,a24c77ad6,customer7
1412,1412,60000683,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,45bd51f2d9a11139a0a65eabb21d,Closed,,,11,2010,Closed,Closed,,c4a6b428b,customer6
1413,1413,60000684,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,7b045798a4b6a92f5c967ff4d26095,Closed,,,11,2010,Closed,Closed,,39073af4c,customer7
1414,1414,60000685,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,cbbd9c623b398d5ebfa8e715d2ef9,Closed,,,11,2010,Closed,Closed,,5fa477464,customer7
1415,1415,60000686,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,e5d7f68835d36333046a33efe8815,Closed,,,11,2010,Closed,Closed,,1f701cc80,customer6
1416,1416,60000687,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,b64816bf6cff65edb634a3534ef3,Closed,,,11,2010,Closed,Closed,,66c879385,customer6
1417,1417,60000689,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,1c7a0eea8ae960cc01d4c576d131d,Closed,,,11,2010,Closed,Closed,,df4b647c5,customer7
1418,1418,60000690,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,bb12f4bd463ba8509e855387eecf,Closed,,,11,2010,Closed,Closed,,deb6e24b5,customer7
1419,1419,60000691,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,3911f75d649e3d8785b9d2bbe8d6f,Closed,,,11,2010,Closed,Closed,,46e10f93d,customer7
1420,1420,60000692,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,a6e3782b5314c854e0fd78646ec7,Closed,,,11,2010,Closed,Closed,,1c491e107,customer6
1421,1421,60000693,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,2b5d36b33a9e76267e61480cb21dd,Closed,,,11,2010,Closed,Closed,,37516482f,customer6
1422,1422,60000695,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,201f99b9b74ceb1b03c68320e369,Closed,,,11,2010,Closed,Closed,,9fc020b6c,customer6
1423,1423,60000696,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,60fc27f249b05884df1064e69b6b49,Closed,,,11,2010,Closed,Closed,,9df3544cb,customer7
1424,1424,60000698,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,3cbba088bd316ff2d05b2c7055b57,Closed,,,11,2010,Closed,Closed,,77dba2169,customer16
1425,1425,60000699,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,8d6a8792d7b7cdd4843ac398fbded,Closed,,,11,2010,Closed,Closed,,a835a6756,customer7
1426,1426,60000702,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,7e891fdafc7d654e543cd2fae9ecc5,Closed,,,11,2010,Closed,Closed,,607e5cec3,customer7
1427,1427,60000704,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,78873a38c6bd0a5c2fd04f5aeed5b,Closed,,,11,2010,Closed,Closed,,1153bc55b,customer7
1428,1428,60000705,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,1c07d43b4f4a5fe55cb8908f6fe925,Closed,,,11,2010,Closed,Closed,,7a45f6bd0,customer6
1429,1429,60000707,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,fd9b4a941bce28114fd2befb02068f,Closed,,,11,2010,Closed,Closed,,0eaeaa140,customer13
1430,1430,60000708,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,45471f51bdc272970ebc250243d19,Closed,,,11,2010,Closed,Closed,,cf2612b08,customer16
1431,1431,60000709,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,133f5f83c09510564218314865ff3,Closed,,,11,2010,Closed,Closed,,fc5c44be5,customer6
1432,1432,60000712,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,61b43dc6852ef1a419153230f9577,Closed,,,11,2010,Closed,Closed,,5354d2d75,customer6
1433,1433,60000714,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,3a7980c093be28eaf769b033e0216b,Closed,,,11,2010,Closed,Closed,,f0dec962d,customer6
1434,1434,60000718,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,1e7c6ef7fd77561b38164994a54a9,Closed,,,11,2010,Closed,Closed,,5caa61788,customer6
1435,1435,60000720,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,3065f68dee9037ff51f0b3ef15bc93,Closed,,,11,2010,Closed,Closed,,2656a952f,customer6
1436,1436,60000724,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,6b5614215a84c4db1faa9210603a15,Closed,,,11,2010,Closed,Closed,,887b5e0ae,customer7
1437,1437,60000725,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,b66fd97dcddf44699dcf365d4b8b,Closed,,,11,2010,Closed,Closed,,deb1c1dc0,customer13
1438,1438,60000726,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,2c9984ea4e286a5d0e2c576a8a23,Closed,,,11,2010,Closed,Closed,,18dd1abee,customer7
1439,1439,60000727,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,126066fe066b765a07b17bcf789c7,Closed,,,11,2010,Closed,Closed,,e1a7a6dad,customer7
1440,1440,60000728,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,7d1264ecb4ec3959cce07dce5759,Closed,,,11,2010,Closed,Closed,,61ecce76f,customer7
1441,1441,60000729,B2B,TGPP,KVMT,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,f2e05399d334a6e530a645f51347,Closed,,,11,2010,Closed,Closed,,7f6ca7c60,customer6
1442,1442,60000730,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,998f28000bfee603f6209537007ec5,Closed,,,11,2010,Closed,Closed,,4247aaf7e,customer16
1443,1443,60000732,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,4cc9856cfbfb02d803e88b6fe3e3e3,Closed,,,11,2010,Closed,Closed,,d6b05b830,customer7
1444,1444,60000733,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,32794c1452c0a5eccc1498ed65823,Closed,,,11,2010,Closed,Closed,,67a3cd6f7,customer16
1445,1445,60000734,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,351c3fbc199214b2d79a24a2cc7ef,Closed,,,11,2010,Closed,Closed,,3c9a98a25,customer7
1446,1446,60000735,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,c7f1d1571b0aafe0b89d089110b7ed,Closed,,,11,2010,Closed,Closed,,4ed74a0f5,customer16
1447,1447,60000736,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,7a76fa3fcc7fbe501fdda35c0c94cd,Closed,,,11,2010,Closed,Closed,,d52958f3d,customer7
1448,1448,60000737,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,272b9c136d1cd8c166e42aefceb1a9,Closed,,,11,2010,Closed,Closed,,5b1171e5c,customer6
1449,1449,60000738,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,2f222db1625a6c0c6609a51d22a3af,Closed,,,11,2010,Closed,Closed,,f058a747a,customer7
1450,1450,60000739,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,151d1200b5197aab169647fe1d1801,Closed,,,11,2010,Closed,Closed,,8110529af,customer7
1451,1451,60000741,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,24e1d57fc8a7770435c50cdc295edb,Closed,,,11,2010,Closed,Closed,,c43f99e20,customer16
1452,1452,60000742,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,12b2c2466713233518bd421999491,Closed,,,11,2010,Closed,Closed,,5915290d8,customer10
1453,1453,60000744,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,18a79c4234d8da91587c73298ab3f,Closed,,,11,2010,Closed,Closed,,92eebdf5d,customer16
1454,1454,60000747,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,29d7ca0315f3131294e7448d1d9,Closed,,,11,2010,Closed,Closed,,364200216,customer6
1455,1455,60000749,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,54a9414cee519fdd50a5c246131023,Closed,,,11,2010,Closed,Closed,,a17b287a4,customer6
1456,1456,60000750,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,4cd62022c2a26e7af24885dbe589f,Closed,,,11,2010,Closed,Closed,,cb09803ba,customer6
1457,1457,60000751,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,be6ac9dcfaf11d866ef129f9a8c81,Closed,,,11,2010,Closed,Closed,,57c466b48,customer16
1458,1458,60000754,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,1daef500ba9d8218158fa3ef3acefb,Closed,,,11,2010,Closed,Closed,,75f3b516c,customer6
1459,1459,60000755,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,5b9472121618df1d2cb8d13c6c87,Closed,,,11,2010,Closed,Closed,,388fc58f3,customer16
1460,1460,60000756,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,10b2964aebd140143d02254d692ba7,Closed,,,11,2010,Closed,Closed,,aeebb5168,customer7
1461,1461,60000757,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,f18b1e239e693ca0eb9a0c0a97387,Closed,,,11,2010,Closed,Closed,,2ac6c0204,customer13
1462,1462,60000760,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,d14f9ae9c1976f5990cb6e44762f,Closed,,,11,2010,Closed,Closed,,d65b9a105,customer6
1463,1463,60000761,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,1785e3eccf0e9fe4697353d6693a69,Closed,,,11,2010,Closed,Closed,,eb5f10af6,customer13
1464,1464,60000762,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,7d3faa8a78891144f46534534f1023,Closed,,,11,2010,Closed,Closed,,5a90a1992,customer7
1465,1465,60000763,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,176d75f3d9a3b292bb58cd11607ab9,Closed,,,11,2010,Closed,Closed,,43b9b6011,customer6
1466,1466,60000764,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,a6d32c00c84be0ebc3ed3d43c3b7,Closed,,,11,2010,Closed,Closed,,1b9bbb323,customer6
1467,1467,60000765,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,62bc548feb2d7f18bc69cd483619d7,Closed,,,11,2010,Closed,Closed,,10447994f,customer16
1468,1468,60000766,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,11e4ef38c052d1fa3b303a8e9981f,Closed,,,11,2010,Closed,Closed,,04835b9fe,customer7
1469,1469,60000767,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,68de3bb8f5f728650b9c5b6b144c87,Closed,,,11,2010,Closed,Closed,,96a68552f,customer13
1470,1470,60000769,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,137fdd24853f149fc8fc05aef2e79,Closed,,,11,2010,Closed,Closed,,efab2aa4a,customer6
1471,1471,60000770,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,27237483f37741526726b6763f381,Closed,,,11,2010,Closed,Closed,,cd1986956,customer13
1472,1472,60000771,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,17154508c899a4cdfdbc58874af56b,Closed,,,11,2010,Closed,Closed,,293bd2b00,customer6
1473,1473,60000772,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,12263c8587113eba9a96e2ef2f80a1,Closed,,,11,2010,Closed,Closed,,41d10993f,customer6
1474,1474,60000773,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,1a17f26df34239eb9a499a51f126b,Closed,,,11,2010,Closed,Closed,,e030bb185,customer13
1475,1475,60000774,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,5f149de9781e13843c26d5e52608d9,Closed,,,11,2010,Closed,Closed,,382460c5d,customer7
1476,1476,60000775,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,3fa63b76cfa27a37acf6e6a753885,Closed,,,11,2010,Closed,Closed,,fd5a43a6a,customer7
1477,1477,60000776,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,3ae3cfabd48a86ee53345bb4cc06d,Closed,,,11,2010,Closed,Closed,,d756850d2,customer16
1478,1478,60000777,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,13882cab2381722e542d09dbdfc35,Closed,,,11,2010,Closed,Closed,,6ed821f74,customer7
1479,1479,60000778,B2B,TGPP,KVMT,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,5bb61eb29f03f80650cc9dcba6d1f,Closed,,,11,2010,Closed,Closed,,a95814109,customer7
1480,1480,60000782,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,197571939c9d358d7d35aaba6c76d,Closed,,,11,2010,Closed,Closed,,713cef999,customer16
1481,1481,60000784,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,1267f7cfd1e5d50fbf750f1e86293,Closed,,,11,2010,Closed,Closed,,de3916785,customer6
