Unnamed: 0,index,site_store,b2b_b2c,channel_id,region,city_level,store_concept,trade_term,area_range,store_type,urbanization,branch_area,address_2,address_3,showroom_area,warehouse_area,start_month,start_year,end_month,end_year,note,customer_id,customer_name
1620,1620,60001039,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,624e990b2489d92d4a027444eb1,Closed,,,11,2010,Closed,Closed,,7c119e26b,customer2
1621,1621,60001040,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1473b6cf90a23fdb3251d0b02d2451,Closed,,,11,2010,Closed,Closed,,e6de522ee,customer2
1622,1622,60001041,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,2985744fc007388f9c6331b4b640a1,Closed,,,11,2010,Closed,Closed,,356e5ce68,customer2
1623,1623,60001042,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,2d1c3ef955e872b0dda67211e81a7d,Closed,,,11,2010,Closed,Closed,,ab5e1d6ad,customer2
1624,1624,60001044,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,3d39c89310eb2dea3bf9512b00a6d,Closed,,,11,2010,Closed,Closed,,36a63b8ff,customer9
1625,1625,60001045,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,59f49acdf31248335d68601f52d1cb,Closed,,,11,2010,Closed,Closed,,cd7f17eea,customer2
1626,1626,60001050,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,ea98fa6947d7fd07e1ee59e14c5dd,Closed,,,11,2010,Closed,Closed,,482c59a4c,customer9
1627,1627,60001051,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,2ee19384cefd5c799148fe01dde7d,Closed,,,11,2010,Closed,Closed,,1f8ff4827,customer2
1628,1628,60001052,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,4fc9c5876043ce0fb021ee3d1958b,Closed,,,11,2010,Closed,Closed,,82c8c1a7c,customer2
1629,1629,60001055,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,638616907a28395cba757f663f494f,Closed,,,11,2010,Closed,Closed,,ff4816e92,customer2
1630,1630,60001056,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,589ac0d8fd3b9df0510e09d2c927,Closed,,,11,2010,Closed,Closed,,1b3537106,customer2
1631,1631,60001057,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,12d00ae3d651a66dec55f6c8788f3,Closed,,,11,2010,Closed,Closed,,8714b888a,customer9
1632,1632,60001059,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1054cbea9b31af28ad0de36d93a4f,Closed,,,11,2010,Closed,Closed,,0bc395293,customer2
1633,1633,60001061,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,5d65daac6bf0b61a0c435e6602fcb,Closed,,,11,2010,Closed,Closed,,ca175ae98,customer9
1634,1634,60001062,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,eacfa32c142bd12e940cd244a9af5,Closed,,,11,2010,Closed,Closed,,52db76a43,customer15
1635,1635,60001063,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,211756f1a23e24e19281faf7f756f,Closed,,,11,2010,Closed,Closed,,34e61247a,customer2
1636,1636,60001065,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,a71978b6a81c2f4f6fd3b791d7949,Closed,,,11,2010,Closed,Closed,,096ce3b7a,customer2
1637,1637,60001066,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,2e0824ab4a68623d522b6ea56feb7,Closed,,,11,2010,Closed,Closed,,683f7058a,customer2
1638,1638,60001070,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,a9c4333c0a026b5979f8da8e7d5ab,Closed,,,11,2010,Closed,Closed,,bdd88e9b6,customer9
1639,1639,60001071,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,6a5158717083cad693d0ba456a84b,Closed,,,11,2010,Closed,Closed,,219eae1e0,customer2
1640,1640,60001072,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,2a02cfbe3d06449cd22b0d7e2bdcf,Closed,,,11,2010,Closed,Closed,,ee24582f1,customer2
1641,1641,60001075,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,17bb25a8742f80de420804c93957d,Closed,,,11,2010,Closed,Closed,,3586745c3,customer2
1642,1642,60001076,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,131e63068f14f7429e5d606fe0f1b3,Closed,,,11,2010,Closed,Closed,,c9693459c,customer2
1643,1643,60001077,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1dcae12b5abc3bc676263204c979d,Closed,,,11,2010,Closed,Closed,,769bdda69,customer2
1644,1644,60001078,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,9bce6d30975fffdd7deecb55fb88d,Closed,,,11,2010,Closed,Closed,,b746bc170,customer15
1645,1645,60001079,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1ef44e34d7653ca840db608a39c4a5,Closed,,,11,2010,Closed,Closed,,acf9c474b,customer2
1646,1646,60001085,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1afbdbbcf30f9971fa35cb2e43a6d,Closed,,,11,2010,Closed,Closed,,a5c50e123,customer2
1647,1647,60001087,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,ecbe38ed61e72ea574eaca60978ed,Closed,,,11,2010,Closed,Closed,,fbff845f0,customer9
1648,1648,60001090,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1a778e7742511ee1ee4754ec80860f,Closed,,,11,2010,Closed,Closed,,1b777b617,customer2
1649,1649,60001091,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,f251ac2ed2087adc15096f9f443,Closed,,,11,2010,Closed,Closed,,ffa8e77ed,customer2
1650,1650,60001095,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,dd4c1b9cf44ea0e7b34ef575c1c1db,Closed,,,11,2010,Closed,Closed,,70877bec1,customer2
1651,1651,60001096,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1d4db4bb14e65b76ac4333abee52b,Closed,,,11,2010,Closed,Closed,,86abc7074,customer2
1652,1652,60001097,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1c2fd326f5c39ec58660ce1545af29,Closed,,,11,2010,Closed,Closed,,ae1576b83,customer2
1653,1653,60001098,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,17b1996ecbc1c267ac7166d77ab79,Closed,,,11,2010,Closed,Closed,,603d242e8,customer2
1654,1654,60001100,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1b2ac0a5fc9f1da0cd9faf3c851e67,Closed,,,11,2010,Closed,Closed,,744c30a99,customer2
1655,1655,60001101,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,2d1c80051d1bcb600b81ee739f685f,Closed,,,11,2010,Closed,Closed,,c51594d8e,customer2
1656,1656,60001102,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,51d1d7ff965bf90b1caf307e5ce927,Closed,,,11,2010,Closed,Closed,,b5a01934c,customer2
1657,1657,60001103,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,32269ed3bb59ce9024ce713417b7,Closed,,,11,2010,Closed,Closed,,265e47b00,customer2
1658,1658,60001105,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,24450e5904d55ab683daa5f86405d5,Closed,,,11,2010,Closed,Closed,,0437a381a,customer2
1659,1659,60001106,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,74e145980dadace8d0e7e4c484fa9d,Closed,,,11,2010,Closed,Closed,,560f83b07,customer2
1660,1660,60001108,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,a6a34b04dd8829859c4f8a37728d,Closed,,,11,2010,Closed,Closed,,371ec2c87,customer2
1661,1661,60001109,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,16e45064ebd41beccfc7b10373a49d,Closed,,,11,2010,Closed,Closed,,3b91a1d91,customer9
1662,1662,60001112,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,7895dc9f13b4d507317d1abfbb620b,Closed,,,11,2010,Closed,Closed,,c53305b27,customer2
1663,1663,60001117,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1163996c71f82a16a0fd91fce9815f,Closed,,,11,2010,Closed,Closed,,3e45f3246,customer2
1664,1664,60001118,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,685e96ae715a24e9a5fd070446c7a7,Closed,,,11,2010,Closed,Closed,,408a0309a,customer2
1665,1665,60001119,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,6a4a53f65b6beac8252391f388cf8f,Closed,,,11,2010,Closed,Closed,,0623092b6,customer2
1666,1666,60001121,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,3cf2b0f006de8c192945d2a4db2fd,Closed,,,11,2010,Closed,Closed,,ce348e95b,customer2
1667,1667,60001125,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,13aedd8ef04afad7ee62c228b224f,Closed,,,11,2010,Closed,Closed,,1c27517f3,customer9
1668,1668,60001127,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,24ad1a380855035f3b95fb9f0ccd5,Closed,,,11,2010,Closed,Closed,,6075559ab,customer2
1669,1669,60001128,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,14b81a80eba196863c382f41fcc2b1,Closed,,,11,2010,Closed,Closed,,a06e55095,customer9
1670,1670,60001129,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,69f62c9ae338c360e3c2446adcc1,Closed,,,11,2010,Closed,Closed,,2ee822137,customer9
1671,1671,60001130,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,5589e71415c5637f5ff9dc55628f1,Closed,,,11,2010,Closed,Closed,,fc42c258a,customer2
1672,1672,60001131,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,3f9ade7258ce28a0e276d12d37729,Closed,,,11,2010,Closed,Closed,,4e08fe3db,customer2
1673,1673,60001134,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,63173162520b84ca2d71121eeee807,Closed,,,11,2010,Closed,Closed,,ddb686fd1,customer9
1674,1674,60001135,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,d6eaa7d35353c9ec98712c6b3ab1d,Closed,,,11,2010,Closed,Closed,,29082b59b,customer2
1675,1675,60001138,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,2d42a65f97b4a400092be03bd758c9,Closed,,,11,2010,Closed,Closed,,0806230d5,customer2
1676,1676,60001146,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1c22419fc2293a58470888adc68a87,Closed,,,11,2010,Closed,Closed,,72474f4d9,customer2
1677,1677,60001147,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,d2b2e218edbaddbf502a9217457d,Closed,,,11,2010,Closed,Closed,,592a7072d,customer2
1678,1678,60001148,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1342b45ddcca7faadf7e7f467679b,Closed,,,11,2010,Closed,Closed,,f2ecd35f1,customer2
1679,1679,60001150,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,a5659e83277f1f1a38b027ff4127,Closed,,,11,2010,Closed,Closed,,fb9287e04,customer2
1680,1680,60001151,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,39d3f635411d3c7d3d60c1d7953cb3,Closed,,,11,2010,Closed,Closed,,262199150,customer9
1681,1681,60001152,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,222bbf89f73e740bd734b0a5a8601d,Closed,,,11,2010,Closed,Closed,,f7dbd7256,customer2
1682,1682,60001154,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,ac4545c1d97faa5ed69a0458a78b,Closed,,,11,2010,Closed,Closed,,1e4f3124b,customer2
1683,1683,60001169,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,116cab34c5eff6d2feeeb25734dd3,Closed,,,11,2010,Closed,Closed,,818ecb72c,customer10
1684,1684,60001170,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,25e8f6c24cd855f1d40fba0c112d,Closed,,,11,2010,Closed,Closed,,9f1ea13c0,customer6
1685,1685,60001195,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,4283797793ae79127c480ac441fcf,Closed,,,11,2010,Closed,Closed,,4c657f843,customer1697
1686,1686,60001198,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,9bdd33369afc29bbd6dc915069937,Closed,,,11,2010,Closed,Closed,,7af505ce4,customer1197
1687,1687,60001200,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,1091f21efe9569cd7af4f61317193,Closed,,,11,2010,Closed,Closed,,56c5dd04f,customer0
1688,1688,60001202,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,236d2760efa8263bce10cb2a7c9bcb,Closed,,,11,2010,Closed,Closed,,562a0bebb,customer12
1689,1689,60001204,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,1f00fcfc4a9701d6eaa1d665bd4175,Closed,,,11,2010,Closed,Closed,,97b461366,customer12
1690,1690,60001205,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,5a277a73f225833bb37a37216d2f1,Closed,,,11,2010,Closed,Closed,,9ac1784cc,customer590
1691,1691,60001206,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,242d04ee6abc01ced9000e2d5cb46f,Closed,,,11,2010,Closed,Closed,,d36eacf61,customer12
1692,1692,60001209,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,839b81f0a652737db88cdf0d3429,Closed,,,11,2010,Closed,Closed,,91dd13d61,customer1836
1693,1693,60001210,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,992721f459684d3b802fe48c87c55,Closed,,,11,2010,Closed,Closed,,4b8b54afa,customer1305
1694,1694,60001212,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,2c86f621bea1d1d60e312207a92287,Closed,,,11,2010,Closed,Closed,,5f9512b81,customer12
1695,1695,60001213,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,1fabdfa63273f1d736c67ab97e45e7,Closed,,,11,2010,Closed,Closed,,fe1dca81f,customer12
1696,1696,60001216,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,7aad6c67b5e18b665359c8f9bf9d9,Closed,,,11,2010,Closed,Closed,,cf2bc3f20,customer879
1697,1697,60001224,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,4ec24f3ff8a8698655a575bff0c85,Closed,,,11,2010,Closed,Closed,,612419fcf,customer0
1698,1698,60001225,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,707744c6da14b9eea353822e9b3a3,Closed,,,11,2010,Closed,Closed,,1b8f7ff6f,customer0
1699,1699,60001226,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,b8b1b7c3ca663c7fc714d5c5a3c7d9,Closed,,,11,2010,Closed,Closed,,7578509a9,customer12
1700,1700,60001227,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,e5b8f36e5a7b9346ff88feb6ae2d,Closed,,,11,2010,Closed,Closed,,b8531eab0,customer0
1701,1701,60001230,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1243ebd79c48c32364e8842140dc7,Closed,,,11,2010,Closed,Closed,,6ee8f83f2,customer21
1702,1702,60001233,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,fcd86cce42e5a0ab2edb53fb0b983,Closed,,,11,2010,Closed,Closed,,f01770c3a,customer12
1703,1703,60001237,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,5213db614a50b7daaaddf9c20d7783,Closed,,,11,2010,Closed,Closed,,d1b8205e6,customer17
1704,1704,60001238,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,5d614e7b3edcc78d959dd7fda24b5,Closed,,,11,2010,Closed,Closed,,0233234fb,customer1787
1705,1705,60001242,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,18e32404f1b4de1c97f79e5287847,Closed,,,11,2010,Closed,Closed,,1ee5cfdb0,customer0
1706,1706,60001244,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,86edb7cc089adc28345284fc30d56d,Closed,,,11,2010,Closed,Closed,,c55a1cb99,customer1226
1707,1707,60001245,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,b462f158f8c5fdc17dc88864fab1b,Closed,,,11,2010,Closed,Closed,,f8449777a,customer295
1708,1708,60001246,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,11b326cf61f6412bdb06b4a8977c07,Closed,,,11,2010,Closed,Closed,,1fb63dc12,customer498
1709,1709,60001247,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,d6ace5b788a9c41f8cbb5bff268d1,Closed,,,11,2010,Closed,Closed,,bd08297b8,customer12
1710,1710,60001249,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,7ba19c8fb4cf8ce1803192906fc53,Closed,,,11,2010,Closed,Closed,,98fa970af,customer2027
1711,1711,60001251,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,e08d38ceb48941257f43ab205df3a3,Closed,,,11,2010,Closed,Closed,,6daade6dc,customer1913
1712,1712,60001252,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,354ff117139705d5435290dcce3751,Closed,,,11,2010,Closed,Closed,,0f5cd6d69,customer12
1713,1713,60001253,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,4683594dd0f9e7d5c3bfad0aaf195,Closed,,,11,2010,Closed,Closed,,3833c295d,customer12
1714,1714,60001254,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,fc75b8fe192ea183b21d82aa1334c3,Closed,,,11,2010,Closed,Closed,,0eec15831,customer0
1715,1715,60001255,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,2e9d4f35e33fcc10452f372c4ceb7,Closed,,,11,2010,Closed,Closed,,b751dddfb,customer576
1716,1716,60001259,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,3018ad2ed95c4860db86d07d08498d,Closed,,,11,2010,Closed,Closed,,3ec886212,customer1193
1717,1717,60001262,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,152aa757c984eef52ade08be30b65d,Closed,,,11,2010,Closed,Closed,,2caa352e4,customer1949
1718,1718,60001263,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,ca47792ee5fd8fe1168ade1e0f5529,Closed,,,11,2010,Closed,Closed,,2190fc6a6,customer1509
1719,1719,60001266,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,30a69641076dd9756f05a83a4c39,Closed,,,11,2010,Closed,Closed,,5df53cc42,customer214
1720,1720,60001267,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,d1b75aa662a2f916bb82fc2d9fcf75,Closed,,,11,2010,Closed,Closed,,30d01db4b,customer2017
1721,1721,60001270,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,248a8b61f807e1320b5b8c544c8b3,Closed,,,11,2010,Closed,Closed,,ed61b46fd,customer1561
1722,1722,60001271,B2B,TGPP,KVMTR,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,17642e58bb2c4840d6c089dce4e6b,Closed,,,11,2010,Closed,Closed,,0955673ff,customer759
1723,1723,60001272,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,c8d541682e0396a48f953ad3c055,Closed,,,11,2010,Closed,Closed,,eb826ce7c,customer561
1724,1724,60001273,B2B,TGPP,KVMTR,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,b97f4807a40ad267de24e82dd0a99,Closed,,,11,2010,Closed,Closed,,fdeb9c647,customer1840
1725,1725,60001274,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,35155328ffe57d6ed658bcdab3c8b7,Closed,,,11,2010,Closed,Closed,,b488e5788,customer21
1726,1726,60001275,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,925e8db3f5861547e32c2994f74f,Closed,,,11,2010,Closed,Closed,,c52ce7878,customer1463
1727,1727,60001276,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,ac1a4917ca2197c6e5828e2228a41,Closed,,,11,2010,Closed,Closed,,1cf58f9d5,customer12
1728,1728,60001281,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,949d75aa263504e4d9f608a2366d3,Closed,,,11,2010,Closed,Closed,,65bdba8b3,customer263
1729,1729,60001285,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,f17b6ffee5474a18b4a034d173e1,Closed,,,11,2010,Closed,Closed,,bc3492d4e,customer21
1730,1730,60001291,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,170016e7fe1244b9aacac96c253ad7,Closed,,,11,2010,Closed,Closed,,15688e371,customer0
1731,1731,60001296,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,f0a3b5fc22707e2ddefad6173129,Closed,,,11,2010,Closed,Closed,,2cdb31600,customer12
1732,1732,60001303,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,16847ed698d5be45d824748a736dd,Closed,,,11,2010,Closed,Closed,,f57b69629,customer0
1733,1733,60001305,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,1e2ce158d743051699fb49400599b,Closed,,,11,2010,Closed,Closed,,47adb0fdd,customer1303
1734,1734,60001306,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,cd0856479084540e7a4913f9194e89,Closed,,,11,2010,Closed,Closed,,eacfdd00f,customer0
